"","plot.index","mod","OM","P","Kppm","Mgppm","Cappm","pH","CEC","K","Mg","Ca","C","N","C.N","summalpha.light","summalpha.l","summalpha.o","summalpha.r"
"111",15,"a",-0.667406999222947,-1.00916017731612,-0.870189406608293,0.901480984288276,1.06017908946566,0.750434266930426,0.311290992824149,-0.884135102659579,0.464191798633218,0.850935860697148,-0.659681502665083,-0.299202893662429,-1.16076030175871,-0.686640760460233,-2.06329611031843,-0.214936253592836,0.978626719461435
"112",15,"b",-1.71557901238865,-0.419462999664051,-2.51465845335166,0.576067038190827,0.72693439446513,1.3760872925931,-0.552967811636432,-1.44147617457494,0.984101863025659,1.13023409253337,-1.64456169901805,-1.87474647901517,-0.119899462556129,0.930296195138163,-2.06329611031843,-0.214936253592836,0.978626719461435
"113",15,"c",-0.906320673704136,-0.00106619364182199,-0.772961545746209,0.815458055786438,0.883309616107461,1.11662788194016,-0.320499828436133,-0.122264172126612,1.03013865834503,1.15638816124302,-0.906146343455435,-0.800976832088057,-0.530264729157171,-0.258296271022838,-2.06329611031843,-0.214936253592836,0.978626719461435
"114",15,"d",-1.23846259102767,-0.419462999664051,-1.27961752232303,0.724218513650625,0.668951130019185,0.654938482312801,-0.298873167367373,-0.462065878412975,0.890403052188402,0.796092577030946,-1.18880025064132,-1.2561810542552,-0.362479082043665,-0.607719930093724,-2.06329611031843,-0.214936253592836,0.978626719461435
"1111",16,"a",0.246598237278123,-0.195270537700018,0.884087794478172,1.38075115122925,1.4440767250752,0.890634288817705,0.773859965212318,-0.174511267562589,0.556095011533456,1.01539409915835,0.246493217478165,0.752831742837724,-1.28124991507311,1.16436570109038,0.596623721948377,-0.214936253592836,0.978626719461435
"1121",16,"b",0.189748835926795,-0.195270537700018,0.884087794478172,1.27038820660222,1.37210108765986,0.936583253300534,0.684562246798623,-0.174511267562589,0.510442384728669,0.996316142894133,0.197680067669891,0.556157330937922,-0.881779559792936,1.55680635482925,0.184462034573286,-0.214936253592836,-0.317793072811211
"1131",16,"c",-0.645062931854058,0.462084057016183,-0.138306931013453,0.496137201115226,0.698356984787387,0.203379840564876,-0.0583639512658087,0.162167962032027,0.251519842321931,0.450363190507988,-0.659681502665083,-0.219249576481081,-1.33018402030544,1.201858070885,-0.422261044607272,-0.214936253592836,0.978626719461435
"1141",16,"d",-0.454803835880664,0.705042872142735,0.295004264978141,0.651965045577463,0.833815363182268,0.25542638392312,0.076659026961189,0.406772007030165,0.265655923820862,0.491102352850961,-0.441181935210504,-0.142139654096161,-0.950227685121992,0.449966698564357,0.399174881533311,-0.214936253592836,0.978626719461435
"115",17,"a",-0.622974230846264,-1.00916017731612,-1.33338942164392,-1.18488028254189,-2.20514819366384,-0.52235807922872,-2.82323043268572,1.96415403900788,1.22022375358108,-0.746065240603151,-0.584063323242662,-1.45496025934807,1.94055822872995,0.721434335872624,1.78774311676651,-0.214936253592836,-1.14065087917377
"116",17,"b",-0.579540036659266,-0.00106619364182199,-0.181293677293786,1.16888965046328,1.06017908946566,1.20448366363738,-0.039744267595574,-0.022228504380955,1.17627239601517,1.17716821015363,-0.584063323242662,-0.725324227011999,0.187955320196785,0.353320817876283,1.5154232937521,-0.214936253592836,-0.522665549096902
"117",17,"c",-0.579540036659266,-2.01725416099042,0.548617789860254,0.0168670341742545,-0.387531920779016,-0.175450993401694,-0.792556147617103,1.14157825819399,0.530079664062977,-0.177160503277543,-0.584063323242662,-0.558435127147771,-0.239870800938603,0.633734131643853,2.08291519941399,-0.214936253592836,-0.778269406991532
"118",17,"d",-0.667406999222947,-2.01725416099042,0.0305128752840187,-0.631457604340031,-1.50199823602316,-0.52235807922872,-1.71064090358862,1.76581209863899,0.695926040097334,-0.694078793587618,-0.659681502665083,-0.892709037947988,0.372079368193652,0.497039243673534,-1.48428998320418,-0.214936253592836,-0.894313054949608
"31",18,"a",-0.667406999222947,0.323467581989857,-0.138306931013453,-0.141699649126805,-0.231156699136685,-0.892669331636547,0.428371997307575,-0.462065878412975,-0.642748271077996,-0.665928976042287,-0.659681502665083,-0.229084006370849,-1.35481298846084,-0.258296271022838,1.22061080767389,-0.214936253592836,0.5965164415721
"32",18,"b",-0.3001020689476,-0.00106619364182199,-0.537632206518783,-0.416092047214462,-0.798848278382483,-1.02187221543358,0.773859965212318,-1.0509419966784,-1.04758349842904,-1.16946756650789,-0.308162545313666,-0.132690889368923,-0.530264729157171,-0.195349858059007,0.596623721948377,-0.214936253592836,0.622979917298452
"33",18,"c",-1.0652655604559,0.323467581989857,-0.0532852655070519,-0.631457604340031,-0.387531920779016,-0.766436893794045,0.169417827683757,-0.122264172126612,-0.84640421196763,-0.677128899843824,-1.08990593622622,-0.839816462741381,-0.927318198197512,0.25302409023611,0.399174881533311,-0.214936253592836,0.727342671340056
"34",18,"d",-0.622974230846264,-0.00106619364182199,-0.181293677293786,-0.416092047214462,-0.387531920779016,-0.892669331636547,0.18576465039712,-0.228366215864508,-0.701966349165608,-0.682758649428858,-0.584063323242662,-0.652222201204182,-0.119899462556129,0.148628590978681,0.532475581605651,-0.214936253592836,-0.740515128675163
"35",19,"a",-0.227159816076885,-0.419462999664051,-0.224607333108998,-1.02631359924083,-0.798848278382483,-0.52235807922872,-1.07046007173824,0.984743742845919,-0.297438719409029,-0.407789654066931,-0.244943228118489,-0.219249576481081,-0.0804756078306708,0.633734131643853,0.108182281653566,-0.214936253592836,-0.0613050680873295
"36",19,"b",0.274407930034328,-0.00106619364182199,-0.401287083007147,-1.18488028254189,-0.387531920779016,-0.404270319091721,-0.941443737174261,0.751044080297452,-0.528529450667263,-0.0852044694257428,0.294100980293942,0.133170783929679,0.444060395620366,-0.0168835439491143,-0.528366996485735,-0.214936253592836,-1.14065087917377
"37",19,"c",0.246598237278123,0.812823445974282,0.510255807922147,-0.416092047214462,0.130665405541589,0.358062441605502,-0.910630121657154,1.23883370657581,0.158103527560014,0.524863039641703,0.246493217478165,0.262671232166932,0.0361513346328342,-0.0168835439491143,-1.48428998320418,-0.214936253592836,-1.14065087917377
"38",19,"d",-0.414952108523143,0.323467581989857,0.154027340114615,-0.519925734196701,0.0237844368244506,0.0442130667858226,-0.655404640175255,0.812459073709032,-0.164506402429493,0.199013160740349,-0.441181935210504,-0.424947570319603,-0.119899462556129,-0.0168835439491143,0.184462034573286,-0.214936253592836,-1.01491259620979
"39",20,"a",0.694610558636165,1.59672496768455,0.586752098217489,1.30275486322865,1.78341744526333,1.70399779984224,0.79691889606812,-0.462065878412975,0.437485201315231,1.60848996816162,0.676717651039301,0.590200229056521,0.479705579046595,0.449966698564357,0.839081671532854,-0.214936253592836,0.978626719461435
"40",20,"b",0.603641283526561,2.47827202436478,0.99227137651965,1.36547191820122,1.80311575268031,1.86089045090789,0.808334830928387,-0.228366215864508,0.503872313593437,1.62914442570669,0.598012174829583,0.0394297886032869,1.63134570999285,0.353320817876283,-0.642364137650552,-0.214936253592836,0.978626719461435
"41",20,"c",-0.414952108523143,0.812823445974282,0.847639849437961,1.13347645124474,1.40150694242807,1.62383770155336,0.249658934465617,0.247557956684015,0.806535434978517,1.49167393592872,-0.441181935210504,-0.414185820817556,-0.119899462556129,0.0947273647089493,-0.322604155835663,-0.214936253592836,0.978626719461435
"42",20,"d",0.580213841521042,1.59672496768455,-0.0112365498478514,1.61924767160591,1.87829317378535,1.78300447533242,0.950306937492917,-0.884135102659579,0.658317377875656,1.61538701260012,0.598012174829583,0.695679407914665,-0.119899462556129,0.25302409023611,-0.0530340214534795,-0.214936253592836,0.978626719461435
"45",21,"a",-0.191695696281644,-0.00106619364182199,0.548617789860254,-0.751921201153171,-1.09068187841969,-0.404270319091721,-1.57129264654557,1.96415403900788,0.437485201315231,-0.402992469476412,-0.183731216082971,-0.0953022377419477,-0.321309506062915,-1.28093699354073,0.953015416264,-0.214936253592836,-1.50715964332267
"46",21,"b",1.42572556478486,0.588630984010249,-0.537632206518783,-1.18488028254189,-1.09068187841969,-0.643041381467006,-1.66294137656295,1.37527792074245,0.0543295150263472,-0.355684501604127,1.43258123818848,1.30822451705265,0.756952805701414,-1.58046152644871,0.532475581605651,-0.214936253592836,-1.31756340435891
"47",21,"c",0.246598237278123,-0.419462999664051,-0.491800253875575,-1.36214275317954,-1.09068187841969,-0.643041381467006,-1.71064090358862,1.46066791539444,-0.100308243107762,-0.346363106663495,0.246493217478165,0.479326850892229,-0.530264729157171,-0.950751199883747,1.22061080767389,-0.214936253592836,-1.27224676319674
